"Source Name"	"Factor Value[year]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[location]"	"Term Source REF"	"Term Accession Number"
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"R8-2_2_Seg1Ev2"	"OAO Krasnogorskleksredstva"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"R8-2_3_Seg1Ev1"	"OAO Krasnogorskleksredstva"	""	""
"no_treatment"	"2016"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"R8-2_3_Seg1Ev2"	"OAO Krasnogorskleksredstva"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Acorus calamus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr10_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr11_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr12_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr30_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10ul_1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10ul_1_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10ul_2_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10ul_2_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Cichorium intybus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr31_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr32_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Oplopanax elatus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr4_1k50_5ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Oplopanax elatus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr4_1k50_5ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Panax ginseng"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr5_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10ul_1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10ul_1_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10ul_2_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10ul_2_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr7_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10ul_1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10ul_1_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10ul_2_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10ul_2_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Helianthus tuberosus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4233"	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr8_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr9_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr12_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Glycyrrhiza glabra"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr14_1k10_10ul_2_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aegopodium podagraria"	"NCBITAXON"	""	"leaf"	"BTO"	""	"Sample collection"	"pr16_1k10_20_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Daucus carota"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"pr21_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Petroselinum crispum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"pr22_1k50_5ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Pimpinella anisum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"pr25_1k10_10ul_1_Seg1Ev2"	"Bashkortostan"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Linum usitatissimum"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"pr27_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr2_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Potentilla erecta"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr32_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Taraxacum officinale"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr34_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Aralia elata"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr3_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Oplopanax elatus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr4_1k10_5ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr6_1k10_10_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_20ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_20ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_20ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_20ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus sessiliflorus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr1_1k10_20_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_10ul_1_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_10_ul_AutoMSMS_Neg__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Coriandrum sativum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"pr20_1k10_20_ul_AutoMSMS_Pos__1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Daucus carota"	"NCBITAXON"	""	"seed"	"BTO"	""	"Sample collection"	"pr21_1k10_10ul_1_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr12_1k10_10ul_2_Seg1Ev1"	"Altai Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Valeriana officinalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"pr12_1k10_10ul_2_Seg1Ev2"	"Altai Krai"	""	""
